Invoice_ID,Client_ID,Invoice_Date,Filing_Date,Amount,VAT_Rate,VAT_Amount,Category,Region,Filing_Status,Compliance_Flag,Risk_Score,Annual_Turnover,Amount_to_Turnover_Ratio,VAT_to_Amount_Ratio,Refund_Eligible,Refund_Amount,Is_Anomaly,Data_Source
INV-2025-14753,CLI-7545,2024-10-23,2024-11-06,120417.52,18%,21675.15,Retail,East,On Time,Compliant,16,32226547.06,0.003737,0.18,Yes,16858.28,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-18396,CLI-7479,2024-10-23,2024-11-24,32816.11,5%,1640.81,Healthcare,South,On Time,Compliant,45,20219866.15,0.001623,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-15440,CLI-5499,2024-10-23,2024-10-30,38831.48,12%,4659.78,Others,East,On Time,Compliant,28,23349821.01,0.001663,0.12,Yes,3531.02,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-16360,CLI-8077,2024-10-23,2024-11-15,62302.68,5%,3115.13,FMCG,West,On Time,Compliant,23,1357070.07,0.04591,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-16328,CLI-2327,2024-10-23,2024-12-01,55190.14,5%,2759.51,Healthcare,South,On Time,Compliant,32,9172601.17,0.006017,0.05,Yes,2310.38,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-01938,CLI-8446,2024-10-23,2024-11-24,232952.01,18%,41931.36,FMCG,West,On Time,Compliant,44,201718180.77,0.001155,0.18,Yes,32801.39,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-00680,CLI-9941,2024-10-23,2024-11-11,138774.8,12%,16652.98,IT Services,East,On Time,Compliant,32,67237490.23,0.002064,0.12,Yes,13722.49,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-19800,CLI-5707,2024-10-23,2024-12-02,194834.83,12%,23380.18,IT Services,South,On Time,Compliant,25,13518440.86,0.014413,0.12,Yes,14290.34,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-14963,CLI-9281,2024-10-23,2024-11-12,55968.84,12%,6716.26,Healthcare,South,On Time,Compliant,42,23478264.1,0.002384,0.12,Yes,5129.92,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-10511,CLI-6731,2024-10-23,2024-11-17,116751.17,5%,5837.56,Pharmaceuticals,South,Very Late,Non-Compliant,94,79409961.53,0.00147,0.05,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-01335,CLI-3855,2024-10-23,2024-11-14,28930.67,18%,5207.52,Retail,West,On Time,Compliant,24,6224156.28,0.004648,0.18,Yes,4507.71,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-22674,CLI-3081,2024-10-23,2024-11-09,91488.23,5%,4574.41,Healthcare,South,On Time,Compliant,25,3073251.93,0.029769,0.05,Yes,3292.58,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-12906,CLI-9105,2024-10-23,2024-11-01,164257.18,5%,8212.86,Pharmaceuticals,West,On Time,Compliant,33,16723531.3,0.009822,0.05,Yes,6194.41,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-02877,CLI-4282,2024-10-23,2024-12-01,54584.68,5%,2729.23,Education,West,On Time,Compliant,32,12034320.4,0.004536,0.05,Yes,1800.44,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-16059,CLI-7729,2024-10-23,2024-12-03,103116.79,28%,28872.7,Manufacturing,South,On Time,Compliant,30,65205069.75,0.001581,0.28,Yes,21905.31,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-10909,CLI-7318,2024-10-23,2024-10-26,122472.37,18%,22045.03,Manufacturing,West,Late,Compliant,65,4251408.78,0.028807,0.18,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-17713,CLI-1481,2024-10-23,2024-12-04,127767.17,18%,22998.09,Manufacturing,North,On Time,Compliant,43,63258316.52,0.00202,0.18,Yes,20260.18,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-23916,CLI-5757,2024-10-23,2024-11-04,162375.15,28%,45465.04,IT Services,North,On Time,Compliant,43,135707421.53,0.001197,0.28,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-08102,CLI-1999,2024-10-23,2024-11-23,33397.03,18%,6011.47,Retail,East,Late,Compliant,54,24359891.03,0.001371,0.18,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-22047,CLI-6260,2024-10-23,2024-11-21,60607.21,5%,3030.36,Healthcare,South,On Time,Under Review,49,24495606.2,0.002474,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-24521,CLI-4947,2024-10-23,2024-11-11,97386.92,5%,4869.35,FMCG,South,On Time,Compliant,18,35498944.52,0.002743,0.05,Yes,3547.5,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-07339,CLI-2490,2024-10-23,2024-12-01,178112.8,5%,8905.64,Manufacturing,North,On Time,Compliant,35,152030009.58,0.001172,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-06283,CLI-7945,2024-10-23,2024-11-17,57539.49,5%,2876.97,Retail,West,On Time,Compliant,21,46799657.16,0.001229,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-07320,CLI-9283,2024-10-23,2024-11-11,57260.08,5%,2863.0,FMCG,East,Late,Under Review,60,29628744.25,0.001933,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-11012,CLI-3146,2024-10-23,2024-11-25,66320.37,5%,3316.02,FMCG,South,On Time,Compliant,33,10895621.35,0.006087,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-11947,CLI-7790,2024-10-23,2024-11-29,82805.49,18%,14904.99,Retail,South,On Time,Non-Compliant,61,25179846.41,0.003289,0.18,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-11257,CLI-8620,2024-10-23,2024-11-03,285544.36,5%,14277.22,IT Services,North,Late,Under Review,56,264976834.29,0.001078,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-20201,CLI-4902,2024-10-23,2024-11-06,160073.72,12%,19208.85,Manufacturing,North,On Time,Compliant,17,90268536.33,0.001773,0.12,Yes,16242.91,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-20714,CLI-5935,2024-10-23,2024-12-03,59724.41,5%,2986.22,Healthcare,South,On Time,Compliant,35,43972653.34,0.001358,0.05,Yes,2610.08,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-24954,CLI-5647,2024-10-23,2024-11-02,86665.22,12%,10399.83,Retail,South,On Time,Non-Compliant,57,43866278.72,0.001976,0.12,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-20744,CLI-1210,2024-10-23,2024-11-28,243487.92,18%,43827.83,IT Services,South,Very Late,Non-Compliant,84,202112053.65,0.001205,0.18,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-15966,CLI-8353,2024-10-23,2024-12-03,174394.52,12%,20927.34,Hospitality,East,On Time,Compliant,25,109494906.86,0.001593,0.12,Yes,17145.3,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-05842,CLI-7889,2024-10-23,2024-11-22,77768.38,5%,3888.42,Manufacturing,North,On Time,Compliant,22,73436076.38,0.001059,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-11784,CLI-4093,2024-10-23,2024-11-29,62265.86,12%,7471.9,Manufacturing,South,On Time,Compliant,26,27824671.58,0.002238,0.12,Yes,5049.07,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-00516,CLI-4066,2024-10-23,2024-11-10,202464.58,28%,56690.08,IT Services,North,On Time,Compliant,28,79988663.53,0.002531,0.28,Yes,37665.73,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-20367,CLI-2872,2024-10-23,2024-11-03,125223.84,18%,22540.29,Manufacturing,West,On Time,Compliant,19,63600058.59,0.001969,0.18,Yes,17707.52,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-11785,CLI-5491,2024-10-23,2024-11-09,146142.45,12%,17537.09,Manufacturing,South,Late,Under Review,65,145702972.11,0.001003,0.12,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-22076,CLI-3895,2024-10-23,2024-11-29,73109.42,5%,3655.47,Healthcare,South,On Time,Compliant,16,25853904.64,0.002828,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-09791,CLI-7586,2024-10-23,2024-10-26,179204.31,12%,21504.52,Pharmaceuticals,South,On Time,Compliant,42,58270184.17,0.003075,0.12,Yes,14060.32,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-04119,CLI-6582,2024-10-23,2024-11-20,71184.74,5%,3559.24,FMCG,East,Late,Compliant,53,27182557.95,0.002619,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-09824,CLI-8306,2024-10-23,2024-11-29,139303.63,18%,25074.65,FMCG,North,On Time,Non-Compliant,57,44047204.79,0.003163,0.18,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-04136,CLI-8258,2024-10-23,2024-11-02,59999.98,18%,10800.0,IT Services,West,On Time,Compliant,45,49771292.6,0.001206,0.18,Yes,7109.34,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-17649,CLI-6418,2024-10-24,2024-10-27,147685.79,5%,7384.29,Education,West,On Time,Compliant,27,107646655.42,0.001372,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-11217,CLI-9848,2024-10-24,2024-11-05,30127.37,5%,1506.37,Manufacturing,South,On Time,Compliant,45,3053751.01,0.009866,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-23325,CLI-3930,2024-10-24,2024-10-29,184961.49,5%,9248.07,Pharmaceuticals,West,On Time,Compliant,30,94691384.84,0.001953,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-00535,CLI-4619,2024-10-24,2024-12-04,229512.87,5%,11475.64,IT Services,North,On Time,Compliant,25,45544561.67,0.005039,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-00791,CLI-3393,2024-10-24,2024-10-28,59984.47,18%,10797.2,Retail,South,On Time,Non-Compliant,66,20613283.66,0.00291,0.18,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-14854,CLI-4757,2024-10-24,2024-12-07,39974.46,5%,1998.72,Hospitality,North,On Time,Compliant,15,28248373.2,0.001415,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-07095,CLI-5809,2024-10-24,2024-11-18,82656.98,5%,4132.85,Pharmaceuticals,West,On Time,Compliant,33,62741989.67,0.001317,0.05,Yes,2614.68,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-07605,CLI-6726,2024-10-24,2024-11-15,79125.42,18%,14242.58,IT Services,West,On Time,Compliant,19,1748817.14,0.045245,0.18,Yes,11832.4,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-09717,CLI-5037,2024-10-24,2024-11-02,82294.85,5%,4114.74,Pharmaceuticals,North,On Time,Compliant,37,77513317.13,0.001062,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-09671,CLI-5115,2024-10-24,2024-12-07,58275.45,12%,6993.05,Healthcare,North,On Time,Compliant,15,27757446.71,0.002099,0.12,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-17839,CLI-9419,2024-10-24,2024-11-30,180103.71,12%,21612.45,IT Services,South,On Time,Compliant,36,47625713.24,0.003782,0.12,Yes,18549.57,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-22187,CLI-2731,2024-10-24,2024-12-06,259382.77,5%,12969.14,Manufacturing,South,Late,Compliant,43,175043558.57,0.001482,0.05,Yes,9917.06,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-11115,CLI-6384,2024-10-24,2024-11-08,81878.19,12%,9825.38,IT Services,West,On Time,Under Review,30,47231544.14,0.001734,0.12,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-08544,CLI-2916,2024-10-24,2024-10-29,78883.98,5%,3944.2,FMCG,West,On Time,Compliant,18,11087361.17,0.007115,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-02029,CLI-9515,2024-10-24,2024-11-24,36595.46,12%,4391.46,FMCG,North,On Time,Non-Compliant,53,25191697.13,0.001453,0.12,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-06770,CLI-9133,2024-10-24,2024-12-05,54462.75,18%,9803.3,Manufacturing,West,On Time,Compliant,42,5219646.6,0.010434,0.18,Yes,7686.42,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-19730,CLI-9211,2024-10-24,2024-11-01,48111.1,12%,5773.33,Healthcare,North,On Time,Compliant,21,32498931.29,0.00148,0.12,Yes,4517.71,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-00130,CLI-2166,2024-10-24,2024-12-07,201496.62,5%,10074.83,Pharmaceuticals,East,On Time,Compliant,37,49738777.7,0.004051,0.05,Yes,8643.02,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-01839,CLI-2285,2024-10-24,2024-10-29,290195.2,12%,34823.42,Hospitality,North,On Time,Compliant,19,192665859.03,0.001506,0.12,Yes,31318.31,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-19536,CLI-8948,2024-10-24,2024-11-18,287164.28,5%,14358.21,Pharmaceuticals,South,On Time,Non-Compliant,62,206985185.42,0.001387,0.05,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-02881,CLI-6088,2024-10-24,2024-11-15,47792.7,12%,5735.12,Retail,North,On Time,Compliant,23,3652761.19,0.013084,0.12,Yes,4173.27,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-07985,CLI-7610,2024-10-24,2024-11-22,65234.83,12%,7828.18,Retail,North,Late,Compliant,45,7712569.28,0.008458,0.12,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-00014,CLI-6155,2024-10-24,2024-11-07,58573.83,5%,2928.69,FMCG,South,On Time,Compliant,27,47383000.16,0.001236,0.05,Yes,1942.59,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-05964,CLI-8998,2024-10-24,2024-11-13,177014.92,5%,8850.75,Healthcare,North,On Time,Compliant,40,175777318.86,0.001007,0.05,Yes,6880.36,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-06791,CLI-3372,2024-10-24,2024-10-31,74151.74,12%,8898.21,Retail,South,On Time,Compliant,16,46324894.73,0.001601,0.12,Yes,5647.43,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-13079,CLI-2107,2024-10-24,2024-12-02,57529.67,12%,6903.56,FMCG,East,On Time,Compliant,39,54205135.35,0.001061,0.12,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-11770,CLI-9439,2024-10-24,2024-11-01,81558.77,5%,4077.94,Education,East,On Time,Compliant,17,19249869.28,0.004237,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-03251,CLI-6141,2024-10-24,2024-11-03,51332.66,12%,6159.92,Healthcare,West,On Time,Compliant,43,28804066.6,0.001782,0.12,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-13499,CLI-2682,2024-10-24,2024-10-28,135810.19,5%,6790.51,Healthcare,West,On Time,Compliant,35,70552827.15,0.001925,0.05,Yes,4080.34,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-08130,CLI-8719,2024-10-24,2024-12-06,94248.87,12%,11309.86,FMCG,North,Late,Compliant,59,9462644.02,0.00996,0.12,Yes,9794.49,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-18688,CLI-9946,2024-10-24,2024-11-23,185995.95,5%,9299.8,Pharmaceuticals,North,On Time,Compliant,43,10431569.87,0.01783,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-20536,CLI-3277,2024-10-24,2024-11-29,75886.88,5%,3794.34,Education,North,On Time,Compliant,31,49328160.41,0.001538,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-05548,CLI-1475,2024-10-24,2024-11-19,235068.98,12%,28208.28,Manufacturing,East,Late,Under Review,64,47487435.83,0.00495,0.12,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-23034,CLI-1572,2024-10-24,2024-11-09,147200.5,5%,7360.03,Pharmaceuticals,North,On Time,Non-Compliant,68,56559466.95,0.002603,0.05,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-13932,CLI-8089,2024-10-24,2024-11-02,31874.11,5%,1593.71,Hospitality,North,On Time,Non-Compliant,64,3064345.31,0.010402,0.05,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-03495,CLI-3140,2024-10-24,2024-10-30,137164.29,28%,38406.0,IT Services,East,On Time,Under Review,49,68703093.85,0.001996,0.28,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-24093,CLI-9963,2024-10-24,2024-11-18,53403.31,18%,9612.6,IT Services,South,On Time,Compliant,38,9247151.22,0.005775,0.18,Yes,7104.52,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-14076,CLI-8006,2024-10-24,2024-12-08,87925.21,5%,4396.26,FMCG,West,On Time,Non-Compliant,53,22963716.04,0.003829,0.05,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-18286,CLI-1074,2024-10-24,2024-10-29,293379.72,18%,52808.35,IT Services,West,On Time,Compliant,19,174611331.41,0.00168,0.18,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-09511,CLI-9439,2024-10-24,2024-11-17,108870.83,18%,19596.75,Hospitality,West,On Time,Non-Compliant,48,25476939.04,0.004273,0.18,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-11325,CLI-1309,2024-10-24,2024-11-05,48929.61,18%,8807.33,Hospitality,East,On Time,Compliant,40,47956955.9,0.00102,0.18,Yes,7065.25,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-14214,CLI-4897,2024-10-24,2024-11-30,153334.37,18%,27600.19,Manufacturing,West,On Time,Compliant,42,13211964.05,0.011606,0.18,Yes,23756.99,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-04345,CLI-1976,2024-10-24,2024-11-17,88249.21,12%,10589.91,FMCG,North,On Time,Compliant,39,32556055.46,0.002711,0.12,Yes,7324.83,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-22567,CLI-3491,2024-10-24,2024-11-14,60343.62,18%,10861.85,Retail,East,On Time,Compliant,19,19360091.84,0.003117,0.18,Yes,7982.67,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-11248,CLI-5562,2024-10-24,2024-11-02,172890.43,5%,8644.52,Pharmaceuticals,East,On Time,Compliant,45,12003835.26,0.014403,0.05,Yes,5708.34,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-21842,CLI-5970,2024-10-24,2024-11-16,194301.49,18%,34974.27,IT Services,North,On Time,Non-Compliant,49,46072359.59,0.004217,0.18,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-04346,CLI-1134,2024-10-24,2024-10-28,213439.45,5%,10671.97,Pharmaceuticals,South,On Time,Compliant,32,128909551.17,0.001656,0.05,Yes,7887.06,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-05528,CLI-9717,2024-10-24,2024-11-07,150670.48,28%,42187.73,IT Services,South,On Time,Compliant,30,117130508.57,0.001286,0.28,Yes,30053.66,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-07176,CLI-3846,2024-10-24,2024-12-03,85634.24,12%,10276.11,IT Services,West,On Time,Compliant,29,51766571.37,0.001654,0.12,Yes,7064.52,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-16055,CLI-6051,2024-10-24,2024-11-05,56216.74,5%,2810.84,FMCG,South,Late,Compliant,63,12632268.03,0.00445,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-10192,CLI-6731,2024-10-24,2024-11-04,74144.78,5%,3707.24,Healthcare,North,On Time,Compliant,32,7843145.84,0.009453,0.05,Yes,2292.65,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-04896,CLI-7236,2024-10-24,2024-12-04,146300.83,5%,7315.04,Pharmaceuticals,East,On Time,Non-Compliant,52,102636047.9,0.001425,0.05,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-21263,CLI-1937,2024-10-24,2024-11-01,118395.87,12%,14207.5,Pharmaceuticals,South,On Time,Compliant,42,107359795.57,0.001103,0.12,Yes,8544.6,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-21266,CLI-8710,2024-10-24,2024-11-22,114663.23,12%,13759.59,Healthcare,West,On Time,Compliant,43,98460068.64,0.001165,0.12,Yes,10648.84,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-15274,CLI-7226,2024-10-24,2024-12-06,61910.97,12%,7429.32,IT Services,South,On Time,Non-Compliant,50,52797964.5,0.001173,0.12,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-22710,CLI-3203,2024-10-24,2024-11-24,200791.39,5%,10039.57,Pharmaceuticals,South,On Time,Compliant,25,191054096.87,0.001051,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-23693,CLI-4440,2024-10-24,2024-12-02,46669.53,12%,5600.34,Healthcare,South,Late,Non-Compliant,79,43237388.9,0.001079,0.12,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-00442,CLI-9115,2024-10-24,2024-11-29,138757.05,18%,24976.27,IT Services,South,On Time,Compliant,32,40150165.52,0.003456,0.18,Yes,20835.76,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-00868,CLI-7767,2024-10-24,2024-11-08,171775.57,5%,8588.78,Pharmaceuticals,North,On Time,Compliant,15,72217434.57,0.002379,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-03985,CLI-4647,2024-10-24,2024-11-27,85456.26,12%,10254.75,FMCG,East,On Time,Compliant,35,31646749.4,0.0027,0.12,Yes,7624.74,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-10682,CLI-6529,2024-10-24,2024-12-02,123049.68,5%,6152.48,Pharmaceuticals,East,On Time,Under Review,60,60194107.38,0.002044,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-04869,CLI-6670,2024-10-24,2024-11-21,336226.23,5%,16811.31,Pharmaceuticals,East,On Time,Compliant,31,51109298.88,0.006579,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-15383,CLI-8106,2024-10-24,2024-11-12,99423.15,12%,11930.78,Retail,North,On Time,Compliant,22,28472805.79,0.003492,0.12,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-00811,CLI-7366,2024-10-24,2024-12-06,140779.51,5%,7038.98,Pharmaceuticals,West,On Time,Compliant,30,30695205.11,0.004586,0.05,Yes,4290.58,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-24366,CLI-1327,2024-10-24,2024-10-27,64329.28,5%,3216.46,IT Services,North,On Time,Compliant,30,1801988.14,0.035699,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-16141,CLI-5506,2024-10-24,2024-11-17,177647.34,18%,31976.52,IT Services,West,On Time,Compliant,35,12547470.97,0.014158,0.18,Yes,23577.09,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-01652,CLI-7891,2024-10-24,2024-11-07,48401.88,18%,8712.34,FMCG,North,Late,Compliant,62,32640094.92,0.001483,0.18,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-07359,CLI-3646,2024-10-24,2024-11-18,140930.17,5%,7046.51,Pharmaceuticals,East,On Time,Compliant,25,65857896.17,0.00214,0.05,Yes,6306.19,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-24236,CLI-8045,2024-10-24,2024-10-26,187806.77,18%,33805.22,IT Services,West,On Time,Compliant,26,36411244.27,0.005158,0.18,Yes,27243.11,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-11592,CLI-5657,2024-10-25,2024-10-28,86729.26,18%,15611.27,Others,North,On Time,Compliant,17,43117333.02,0.002011,0.18,Yes,9541.23,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-19889,CLI-1990,2024-10-25,2024-11-27,45671.78,18%,8220.92,FMCG,North,On Time,Compliant,17,13681687.29,0.003338,0.18,Yes,6738.14,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-06681,CLI-6395,2024-10-25,2024-11-15,204705.08,12%,24564.61,IT Services,North,On Time,Compliant,36,201138041.49,0.001018,0.12,Yes,14791.43,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-18613,CLI-6280,2024-10-25,2024-11-08,53014.64,18%,9542.64,Hospitality,South,On Time,Non-Compliant,62,5671527.17,0.009348,0.18,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-13876,CLI-3747,2024-10-25,2024-11-07,88356.27,12%,10602.75,Pharmaceuticals,South,On Time,Compliant,34,34424338.3,0.002567,0.12,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-20569,CLI-8030,2024-10-25,2024-12-09,114291.94,28%,32001.74,IT Services,South,On Time,Compliant,42,82259043.32,0.001389,0.28,Yes,28212.32,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-20946,CLI-9481,2024-10-25,2024-11-04,55918.97,5%,2795.95,Education,North,On Time,Compliant,25,30551163.0,0.00183,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-24745,CLI-8232,2024-10-25,2024-12-03,494592.2,18%,89026.6,Real Estate,West,On Time,Compliant,21,328556319.15,0.001505,0.18,Yes,57385.21,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-03471,CLI-7784,2024-10-25,2024-11-03,112622.04,12%,13514.64,Pharmaceuticals,East,On Time,Compliant,25,5761921.74,0.019546,0.12,Yes,9067.43,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-11419,CLI-9660,2024-10-25,2024-10-28,195817.77,18%,35247.2,Hospitality,South,On Time,Compliant,24,94146373.73,0.00208,0.18,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
